I_mean,I_max,I_min,I_rms,I_std_dev,I_skewness,I_crest_factor,I_form_factor,fault_type
7.878293548,7.9489,7.8337,7.878352094,0.03087445,0.480292242,1.008954653,1.000007431,0
7.86565871,7.9489,7.78762,7.865755974,0.039763159,0.266424209,1.01057038,1.000012366,0
7.894644516,7.97194,7.85674,7.894715115,0.033939198,0.665312136,1.009781846,1.000008943,0
7.913968387,8.04106,7.8337,7.914056822,0.038031575,1.147404724,1.016047797,1.000011174,0
7.905792903,7.97194,7.8337,7.905909307,0.043610744,-0.134893289,1.008352068,1.000014724,0
7.908765806,7.99498,7.81066,7.908878325,0.042884837,0.060787226,1.010886711,1.000014227,0
7.899847097,7.99498,7.8337,7.899972259,0.045204588,0.390494969,1.012026339,1.000015844,0
7.881266452,7.9489,7.78762,7.881355393,0.03806158,-0.204344301,1.008570177,1.000011285,0
7.86565871,7.92586,7.81066,7.865716788,0.030726193,0.123812759,1.007646247,1.000007384,0
7.875320645,7.9489,7.81066,7.875402009,0.036390246,0.44927485,1.009332602,1.000010331,0
7.86565871,7.92586,7.81066,7.86572985,0.034006405,0.202861453,1.007644574,1.000009044,0
7.86565871,7.9489,7.81066,7.865755974,0.039763159,0.266424209,1.01057038,1.000012366,0
7.86565871,7.9489,7.78762,7.865727673,0.033482027,0.030518599,1.010574016,1.000008768,0
8.087142581,8.27147,7.87978,8.087470805,0.07406666,0.045163443,1.022751142,1.000040586,0
8.053695484,8.17931,7.92586,8.053880129,0.055437581,-0.331984432,1.015573844,1.000022927,0
7.990520645,8.08714,7.92586,7.990620123,0.040530914,0.5506648,1.012079147,1.000012449,0
7.977142581,8.08714,7.85674,7.977290073,0.049311226,-0.117932375,1.013770331,1.000018489,0
7.958561935,8.0641,7.87978,7.958647515,0.037517815,0.450881901,1.013250051,1.000010753,0
7.951872903,8.04106,7.90282,7.951934797,0.031892962,0.801762314,1.01120799,1.000007784,0
7.954845806,8.01802,7.90282,7.954899553,0.029725316,0.179322738,1.007934789,1.000006756,0
7.938494839,8.01802,7.90282,7.938550575,0.030239336,0.833262445,1.010010571,1.000007021,0
7.922887097,7.99498,7.81066,7.922979475,0.038892328,-0.27293016,1.009087557,1.00001166,0
7.937751613,7.99498,7.85674,7.93781821,0.033053082,-0.505220086,1.007201197,1.00000839,0
7.937008387,7.99498,7.8337,7.937087935,0.036122609,-0.550659627,1.007293867,1.000010022,0
7.944440645,8.04106,7.85674,7.94454501,0.041394853,0.236259292,1.012148586,1.000013137,0
7.924373548,8.01802,7.8337,7.924477132,0.041187497,0.17816099,1.011804295,1.000013072,0
7.910252258,7.97194,7.85674,7.910302886,0.028769016,0.653297379,1.007792004,1.0000064,0
7.912481935,8.04106,7.81066,7.912622116,0.047878204,0.538968905,1.016232025,1.000017716,0
7.913968387,7.99498,7.85674,7.914061149,0.038950989,0.140292585,1.010224694,1.000011721,0
7.890185161,7.9489,7.85674,7.890234728,0.028429723,0.630786723,1.007435175,1.000006282,0
7.876063871,7.92586,7.81066,7.876114087,0.028589892,-0.121557203,1.006316048,1.000006376,0
7.862685806,7.92586,7.76458,7.862751072,0.032565958,-0.566992958,1.008026316,1.000008301,0
7.877550323,7.9489,7.81066,7.877622828,0.034357082,0.240657999,1.009048056,1.000009204,0
7.872347742,7.9489,7.81066,7.872424716,0.035388268,0.231401372,1.009714324,1.000009778,0
7.877550323,7.9489,7.78762,7.877625001,0.034868302,-0.010526141,1.009047778,1.00000948,0
7.913968387,8.04106,7.8337,7.914056822,0.038031575,0.957267044,1.016047797,1.000011174,0
7.913968387,7.99498,7.8337,7.91408495,0.043663067,-0.256069936,1.010221655,1.000014729,0
7.908765806,7.99498,7.81066,7.9088675,0.040769622,-0.072394137,1.010888095,1.000012858,0
7.899847097,7.99498,7.8337,7.899983097,0.047121141,0.485840475,1.01202495,1.000017216,0
7.883496129,7.9489,7.78762,7.883568019,0.034223914,-0.360499771,1.008287108,1.000009119,0
7.869374839,7.9489,7.81066,7.869463704,0.038016563,0.170653205,1.010094245,1.000011293,0
7.876063871,7.9489,7.8337,7.87612061,0.030389969,0.689184442,1.009240512,1.000007204,0
7.864915484,7.9489,7.81066,7.86500159,0.037411165,0.477873547,1.01066731,1.000010948,0
7.866401935,7.9489,7.81066,7.866499401,0.039806201,0.290581267,1.010474875,1.00001239,0
7.864915484,7.9489,7.78762,7.864990704,0.034966385,-0.040160109,1.010668709,1.000009564,0
8.025453548,8.20235,7.8337,8.026096614,0.103277633,-0.616482855,1.021960038,1.000080128,0
8.08639871,8.27147,7.99498,8.086630578,0.062249546,1.239976634,1.022857409,1.000028674,0
7.992750323,8.08714,7.92586,7.992886055,0.047350737,0.385106539,1.011792229,1.000016982,0
7.983088387,8.08714,7.85674,7.983223246,0.04716957,-0.386346101,1.013016892,1.000016893,0
7.96302129,8.0641,7.87978,7.963106613,0.037472145,0.231515014,1.012682662,1.000010715,0
7.945183871,8.04106,7.90282,7.945235806,0.029202249,1.477876739,1.012060585,1.000006537,0
7.957075484,7.99498,7.90282,7.957126161,0.028868049,-0.190574745,1.004757225,1.000006369,0
7.943697419,8.01802,7.90282,7.943772241,0.035047911,0.530265396,1.009346663,1.000009419,0
7.925116774,7.99498,7.81066,7.925204248,0.037851044,-0.427236941,1.008804284,1.000011038,0
7.931062581,7.99498,7.85674,7.931124567,0.031875059,-0.434029377,1.008051246,1.000007816,0
7.937751613,7.99498,7.8337,7.937826839,0.035129247,-0.665989691,1.007200102,1.000009477,0
7.950386452,8.04106,7.85674,7.950485389,0.040319115,0.054589674,1.011392337,1.000012444,0
7.929576129,8.01802,7.85674,7.929658399,0.036718163,0.40497154,1.011143179,1.000010375,0
7.908765806,7.97194,7.8337,7.908830692,0.032565958,0.190100599,1.0079796,1.000008204,0
7.912481935,8.04106,7.81066,7.912617788,0.047133253,0.760681251,1.016232581,1.000017169,0
7.914711613,7.99498,7.8337,7.914808693,0.039849196,-0.091029026,1.010129279,1.000012266,0
7.892414839,7.9489,7.85674,7.89247307,0.030818937,0.470157717,1.007149461,1.000007378,0
7.878293548,7.92586,7.81066,7.878345573,0.029104353,-0.189612531,1.006031016,1.000006604,0
7.872347742,7.92586,7.81066,7.872398613,0.028769016,0.115415489,1.006790991,1.000006462,0
7.868631613,7.92586,7.76458,7.868722733,0.038494027,-0.305055067,1.007261314,1.00001158,0
7.875320645,7.9489,7.81066,7.875395485,0.034901027,0.289039394,1.009333438,1.000009503,0
7.873090968,7.9489,7.78762,7.873165338,0.034786356,0.034387656,1.009619341,1.000009446,0
7.907279355,8.04106,7.8337,7.907379879,0.040530914,1.098755064,1.016905742,1.000012713,0
7.925116774,7.99498,7.8337,7.925197766,0.036421604,-0.701260946,1.00880511,1.00001022,0
7.893158065,7.97194,7.81066,7.893240014,0.036562379,0.056448492,1.009970555,1.000010382,0
7.906536129,7.99498,7.8337,7.906670617,0.046878247,0.375554255,1.011168972,1.00001701,0
7.887955484,7.97194,7.78762,7.888071731,0.043532143,0.145849968,1.01063229,1.000014737,0
7.873090968,7.9489,7.81066,7.873171863,0.036280282,-0.141020086,1.009618504,1.000010275,0
7.873090968,7.9489,7.8337,7.873150113,0.031021999,0.833929746,1.009621293,1.000007512,0
7.87086129,7.9489,7.81066,7.870947612,0.037472145,0.082429067,1.009903812,1.000010967,0
7.855253548,7.92586,7.81066,7.855318805,0.032548426,0.500442294,1.008980055,1.000008307,0
7.87978,7.9489,7.81066,7.879858233,0.035693415,0.05750119,1.008761803,1.000009928,0
7.976400645,8.20235,7.78762,7.977348267,0.124988253,0.105199332,1.028205078,1.000118803,0
8.085655484,8.27147,7.99498,8.085896801,0.063502354,1.164488133,1.022950231,1.000029845,0
8.006128387,8.08714,7.92586,8.006299217,0.053165673,0.196052335,1.010097147,1.000021337,0
7.994236774,8.08714,7.90282,7.994338486,0.040993019,0.203657743,1.011608404,1.000012723,0
7.965250968,8.0641,7.85674,7.965367474,0.043793599,-0.019923284,1.012395226,1.000014627,0
7.944440645,8.04106,7.87978,7.944495435,0.029992945,0.674259042,1.012154902,1.000006897,0
7.954102581,8.01802,7.90282,7.954164388,0.031875059,0.131149798,1.008027947,1.00000777,0
7.949643226,8.01802,7.90282,7.949706735,0.032301976,0.327033832,1.00859318,1.000007989,0
7.92586,7.99498,7.81066,7.925942099,0.036671497,-0.68928454,1.008710372,1.000010358,0
7.928832903,7.99498,7.85674,7.928901456,0.033516105,-0.030570142,1.008333884,1.000008646,0
7.93998129,7.99498,7.8337,7.940066861,0.037472145,-0.613305353,1.006915954,1.000010777,0
7.951872903,8.04106,7.90282,7.951947718,0.035064193,0.617003136,1.011206347,1.000009408,0
7.928089677,8.01802,7.85674,7.928183319,0.039170186,0.317598546,1.011331307,1.000011811,0
7.914711613,7.97194,7.8337,7.914789221,0.03562939,0.083378827,1.007220758,1.000009806,0
7.908022581,8.04106,7.81066,7.908121559,0.040219894,0.875565554,1.016810369,1.000012516,0
7.919170968,8.01802,7.8337,7.919294639,0.044989417,0.121493769,1.012466434,1.000015617,0
7.897617419,7.9489,7.85674,7.897679669,0.031875059,0.19180973,1.006485491,1.000007882,0
7.881266452,7.92586,7.81066,7.881318457,0.029104353,-0.234642748,1.005651534,1.000006599,0
7.872347742,7.92586,7.81066,7.872394263,0.027511405,-0.07461318,1.006791547,1.000005909,0
7.864172258,7.92586,7.76458,7.864258021,0.0373348,-0.060911902,1.007833158,1.000010906,0
7.880523226,7.9489,7.81066,7.880591638,0.033379583,0.010608232,1.008667923,1.000008681,0
7.869374839,7.92586,7.78762,7.869448472,0.03460539,0.026788393,1.007168422,1.000009357,0
7.90282,8.04106,7.8337,7.902937007,0.043715326,1.064189225,1.017477426,1.000014806,0
7.926603226,7.99498,7.87978,7.926653958,0.028828476,0.481183945,1.008619784,1.0000064,0
7.892414839,7.9489,7.8337,7.892481748,0.033035809,-0.285042671,1.007148354,1.000008478,0
7.912481935,7.99498,7.81066,7.91261346,0.046376337,0.112716812,1.010409524,1.000016622,0
7.889441935,7.97194,7.8337,7.889565162,0.044824178,0.521944021,1.010440986,1.000015619,0
7.872347742,7.9489,7.78762,7.872437767,0.038270957,-0.473130249,1.00971265,1.000011436,0
7.873090968,7.9489,7.8337,7.873156638,0.032688419,0.852846259,1.009620457,1.000008341,0
7.873834194,7.9489,7.81066,7.873908066,0.034671305,0.158183285,1.009524106,1.000009382,0
7.854510323,7.92586,7.81066,7.85457214,0.031677466,0.184978472,1.00907597,1.00000787,0
7.874577419,7.9489,7.81066,7.874659422,0.036531142,0.021878323,1.009427783,1.000010414,0
7.931063226,8.20235,7.78762,7.931833378,0.112356893,0.98183922,1.034105182,1.000097106,0
8.09085871,8.27147,8.01802,8.091100216,0.063547683,1.033478806,1.022292368,1.000029849,0
8.020249677,8.11018,7.92586,8.020448996,0.057478478,-0.172658908,1.011187778,1.000024852,0
7.996466452,8.08714,7.90282,7.99658195,0.043689204,0.12079021,1.011324595,1.000014444,0
7.965994194,8.04106,7.85674,7.966095156,0.040769622,-0.467811478,1.009410488,1.000012674,0
7.953359355,8.0641,7.87978,7.953448532,0.038285869,0.836162294,1.013912389,1.000011213,0
7.952616129,8.01802,7.90282,7.952668015,0.029202249,0.307135259,1.008217618,1.000006524,0
7.951872903,8.01802,7.90282,7.95193049,0.030763324,0.108224726,1.008311128,1.000007242,0
7.925116774,8.01802,7.81066,7.925206409,0.038315675,-0.270927976,1.011711189,1.00001131,0
7.931805806,7.99498,7.85674,7.93187698,0.034157136,0.04834,1.007955623,1.000008973,0
7.945183871,7.99498,7.87978,7.945248737,0.032635992,-0.297682698,1.006259246,1.000008164,0
7.944440645,8.04106,7.8337,7.944536389,0.039648154,-0.057277316,1.012149685,1.000012052,0
7.932549032,8.01802,7.85674,7.932653067,0.041298217,0.199793959,1.010761461,1.000013115,0
7.914711613,7.97194,7.8337,7.914787058,0.035129247,0.118122005,1.007221033,1.000009532,0
7.914711613,8.04106,7.85674,7.914795712,0.037089376,1.378306167,1.015952943,1.000010626,0
7.909509032,8.01802,7.81066,7.909626359,0.043793599,0.05105544,1.013704015,1.000014834,0
7.907279355,7.99498,7.85674,7.907377714,0.040091963,0.331574672,1.011078551,1.000012439,0
7.884239355,7.92586,7.81066,7.884292392,0.029397063,-0.387395367,1.005272205,1.000006727,0
7.875320645,7.92586,7.81066,7.875369393,0.028167506,-0.072928847,1.006411205,1.00000619,0
7.86565871,7.92586,7.76458,7.865736381,0.035533138,-0.297842711,1.007643737,1.000009875,0
7.879036774,7.9489,7.8337,7.879087813,0.028828476,0.501058193,1.00886044,1.000006478,0
7.864172258,7.9489,7.78762,7.864266731,0.039184755,0.369296917,1.01076175,1.000012013,0
7.901333548,8.04106,7.8337,7.90144827,0.043282296,1.163632536,1.017669132,1.000014519,0
7.915454839,7.99498,7.85674,7.91550641,0.029045457,0.523780049,1.010040241,1.000006515,0
7.901333548,7.97194,7.8337,7.901437434,0.041187497,-0.008956727,1.008922752,1.000013148,0
7.913225161,7.99498,7.81066,7.913358977,0.046780736,0.049301539,1.010314333,1.00001691,0
7.894644516,7.97194,7.8337,7.894747651,0.041020858,0.313261282,1.009777684,1.000013064,0
7.877550323,7.9489,7.78762,7.877640218,0.03825604,-0.30325103,1.009045828,1.000011412,0
7.868631613,7.9489,7.81066,7.868696619,0.032513333,0.497472903,1.010192715,1.000008261,0
7.873834194,7.9489,7.81066,7.873905891,0.034157136,0.345344238,1.009524385,1.000009106,0
7.86565871,7.92586,7.81066,7.865725496,0.032949305,0.206513664,1.007645131,1.000008491,0
7.864915484,7.9489,7.81066,7.865012476,0.039705698,0.325610958,1.010665911,1.000012332,0
7.884982903,8.20235,7.78762,7.885381871,0.080632464,2.806465123,1.040196928,1.000050598,0
8.095318387,8.27147,8.01802,8.095556485,0.063115077,0.8599097,1.021729638,1.000029412,0
8.035857419,8.11018,7.92586,8.036014489,0.051073909,-0.794149981,1.009229141,1.000019546,0
7.999439355,8.08714,7.92586,7.999557987,0.044286114,0.368370959,1.010948357,1.00001483,0
7.965994194,8.04106,7.85674,7.966101605,0.042051521,-0.434260316,1.009409671,1.000013484,0
7.958561935,8.0641,7.87978,7.958645363,0.037043177,0.490008868,1.013250325,1.000010483,0
7.951872903,8.04106,7.90282,7.951936951,0.032443034,0.75178777,1.011207716,1.000008054,0
7.95781871,8.01802,7.90282,7.957871811,0.029551989,0.014970832,1.007558326,1.000006673,0
7.931062581,8.01802,7.81066,7.931139681,0.035549198,-0.637698547,1.01095433,1.000009721,0
7.922887097,7.99498,7.85674,7.922966508,0.036059347,0.450905119,1.009089208,1.000010023,0
7.943697419,7.99498,7.87978,7.943748529,0.028966743,-0.081050797,1.006449282,1.000006434,0
7.937751613,7.99498,7.8337,7.937831153,0.036122609,-0.614332713,1.007199554,1.000010021,0
7.941467742,8.04106,7.85674,7.941580702,0.04305752,0.308099563,1.012526385,1.000014224,0
7.922887097,8.01802,7.8337,7.922990282,0.041104262,0.056653331,1.011994173,1.000013024,0
7.905792903,7.97194,7.85674,7.90583783,0.027093274,0.786138192,1.008361185,1.000005683,0
7.913968387,8.04106,7.81066,7.914113078,0.048646954,0.398788923,1.016040575,1.000018283,0
7.916198065,7.99498,7.85674,7.916284102,0.037517815,0.093772718,1.009941015,1.000010868,0
7.886469032,7.9489,7.8337,7.886512878,0.026732721,0.480544169,1.007910609,1.00000556,0
7.877550323,7.92586,7.81066,7.877596743,0.027490649,-0.179818051,1.006126647,1.000005893,0
7.859712903,7.92586,7.76458,7.859782059,0.033516105,-0.377826717,1.008407096,1.000008799,0
7.880523226,7.9489,7.8337,7.880589465,0.032845199,0.382488659,1.008668201,1.000008405,0
7.86565871,7.9489,7.78762,7.865747266,0.037941417,0.189304396,1.010571498,1.000011259,0
7.887212258,7.9489,7.8337,7.887271718,0.031132202,0.577032545,1.007813637,1.000007539,0
7.914711613,8.04106,7.8337,7.914795712,0.037089376,0.968307413,1.015952943,1.000010626,0
7.91173871,7.99498,7.8337,7.911857051,0.043988672,-0.106448467,1.010506124,1.000014958,0
7.908022581,7.99498,7.81066,7.908128055,0.041518769,-0.069115936,1.010982617,1.000013338,0
7.900590323,7.99498,7.8337,7.900723303,0.046597354,0.476618836,1.011930135,1.000016832,0
7.883496129,7.9489,7.78762,7.883574535,0.035741357,-0.172406262,1.008286275,1.000009946,0
7.866401935,7.92586,7.81066,7.866477633,0.035080468,0.072858366,1.007548787,1.000009623,0
7.873090968,7.9489,7.8337,7.873152288,0.031587243,0.731077526,1.009621014,1.000007789,0
7.868631613,7.9489,7.81066,7.868720557,0.038031575,0.231093455,1.010189642,1.000011304,0
7.864915484,7.9489,7.81066,7.865008122,0.03880417,0.380595842,1.010666471,1.000011779,0
7.867145161,7.9489,7.78762,7.867220992,0.035112995,-0.173720927,1.010382193,1.000009639,0
8.04106129,8.20235,7.8337,8.041578775,0.092735868,-1.032750699,1.019992495,1.000064355,0
8.084169032,8.27147,7.9489,8.084429047,0.065910624,0.869430573,1.023135951,1.000032163,0
7.989034194,8.08714,7.92586,7.989149869,0.043702267,0.459973525,1.012265402,1.000014479,0
7.98085871,8.08714,7.85674,7.980995336,0.04747113,-0.292068268,1.013299677,1.000017119,0
7.960048387,8.0641,7.87978,7.960134158,0.037563429,0.425370097,1.013060815,1.000010775,0
7.949643226,8.04106,7.90282,7.949700273,0.030614529,1.030871406,1.011492223,1.000007176,0
7.954102581,7.99498,7.90282,7.954151471,0.028349299,-0.002388475,1.005132984,1.000006147,0
7.942210968,8.01802,7.90282,7.942284691,0.034786356,0.655563162,1.009535708,1.000009282,0
7.922887097,7.99498,7.81066,7.922979475,0.038892328,-0.27293016,1.009087557,1.00001166,0
7.93477871,7.99498,7.85674,7.934836282,0.030726193,-0.597302763,1.007579705,1.000007256,0
7.938494839,7.99498,7.8337,7.938572145,0.035613366,-0.675702249,1.007105542,1.000009738,0
7.947413548,8.04106,7.85674,7.947514677,0.040755619,0.220018924,1.011770387,1.000012725,0
7.928832903,8.01802,7.8337,7.928936011,0.041104262,-0.056653331,1.011235302,1.000013004,0
7.905792903,7.97194,7.85674,7.90583783,0.027093274,0.786138192,1.008361185,1.000005683,0
7.913968387,8.04106,7.81066,7.914115242,0.049009341,0.468111218,1.016040297,1.000018556,0
7.915454839,7.99498,7.85674,7.91554535,0.038479196,0.047614028,1.010035272,1.000011435,0
7.891671613,7.9489,7.85674,7.89172124,0.028449793,0.471469145,1.007245411,1.000006289,0
7.877550323,7.92586,7.81066,7.877603264,0.029358203,-0.117637728,1.006125814,1.000006721,0
7.867888387,7.92586,7.81066,7.867935988,0.027820879,0.161739152,1.007362034,1.00000605,0
7.87086129,7.92586,7.76458,7.870947612,0.037472145,-0.464219406,1.006976592,1.000010967,0
7.874577419,7.9489,7.81066,7.874657247,0.036043514,0.289378115,1.009428061,1.000010137,0
7.877550323,7.9489,7.78762,7.877631523,0.036358862,0.006510056,1.009046942,1.000010308,0
7.908765806,8.04106,7.8337,7.908863169,0.039892145,1.014889899,1.016715023,1.000012311,0
7.918427742,7.99498,7.8337,7.918536705,0.042227611,-0.494471488,1.009653715,1.000013761,0
7.904306452,7.99498,7.81066,7.904410299,0.041187497,0.158650901,1.011458122,1.000013138,0
7.896130968,7.99498,7.8337,7.896246325,0.04338767,0.578486912,1.012503875,1.000014609,0
7.890185161,7.97194,7.78762,7.890293325,0.041997191,0.08294323,1.010347736,1.000013709,0
7.871604516,7.9489,7.81066,7.871692725,0.037881192,0.037791469,1.009808218,1.000011206,0
7.876063871,7.9489,7.8337,7.87612061,0.030389969,0.689184442,1.009240512,1.000007204,0
7.86565871,7.9489,7.81066,7.865740735,0.036515514,0.328428744,1.010572337,1.000010428,0
7.860456129,7.9489,7.81066,7.860539122,0.036718163,0.563431496,1.011241071,1.000010558,0
7.876063871,7.9489,7.81066,7.876135829,0.034223914,0.034346241,1.009238562,1.000009136,0
7.997210968,8.20235,7.78762,7.998113163,0.122114438,-0.274642979,1.025535627,1.000112814,0
8.085655484,8.27147,7.99498,8.085896801,0.063502354,1.164488133,1.022950231,1.000029845,0
8.000182581,8.08714,7.92586,8.000333929,0.050023753,0.274488075,1.010850306,1.000018918,0
7.985318065,8.08714,7.85674,7.985452678,0.047133253,-0.510958065,1.012734071,1.000016858,0
7.968967097,8.0641,7.92586,7.969046048,0.036059347,0.673978385,1.011927896,1.000009907,0
7.943697419,8.04106,7.87978,7.943763619,0.032966624,0.863181179,1.012248147,1.000008334,0
7.954102581,7.99498,7.90282,7.954151471,0.028349299,-0.002388475,1.005132984,1.000006147,0
7.945183871,8.01802,7.90282,7.945255203,0.034223914,0.490961184,1.009158271,1.000008978,0
7.928089677,7.99498,7.81066,7.928181159,0.038715811,-0.567895603,1.008425494,1.000011539,0
7.926603226,7.99498,7.85674,7.926662599,0.031187158,-0.148273382,1.008618684,1.00000749,0
7.942954194,7.99498,7.8337,7.943033891,0.036169983,-0.867799915,1.006539832,1.000010034,0
7.953359355,8.04106,7.90282,7.953437767,0.035900704,0.503717327,1.011016901,1.000009859,0
7.924373548,8.01802,7.85674,7.924459845,0.037593808,0.454964296,1.011806502,1.00001089,0
7.912481935,7.97194,7.8337,7.912559356,0.035581297,0.219622226,1.007504606,1.000009785,0
7.91173871,8.04106,7.81066,7.91186138,0.044785959,0.895387882,1.016329738,1.000015505,0
